applied_profile,category,cleanup_status,context_signal_summary,cpu_limit_m,cpu_request_m,cpu_request_to_peak_ratio,dataset_size_hint_gb,environment_id,error_message,excluded_from_comparative_summary,exclusion_reason,exit_code,exit_reason,expected_acceptable_profiles,expected_pressure_type,expected_recommender_profiles,git_commit,input_intent,kubernetes_evidence,memory_limit_mi,memory_request_mi,memory_request_to_peak_ratio,method,missing_peak_cpu,missing_peak_memory,missing_pending_time,missing_restart_count,oom_killed,peak_cpu_m,peak_memory_mi,pod_pending_duration_seconds,policy_warnings,profile_delta,random_seed,recommendation_outcome,recommendation_reasons,recommended_profile,repeat_index,resource_measurement_source,restart_or_respawn_count,run_id,schema_version,success,supporting_log_paths,time_to_success_seconds,timeout,timestamp,workload_id,workload_runtime_seconds
medium,machine_learning,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""train"",""fit"",""sklearn"",""model""],""hint_count"":2,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_cpu_training,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Fit a small scikit-learn classifier on a toy generated dataset.,{},953,732,34.857143,context_aware,True,False,True,False,False,,21,,[],0,202607193103,acceptable,"[""training/modeling context detected: fit, .fit(, sklearn, scikit-learn""]",medium,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_small-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_small-r02/ml_sklearn_fit_small/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_small-r02/ml_sklearn_fit_small/workload_stderr.txt""]",0.00475,False,2026-07-19T14:04:38Z,ml_sklearn_fit_small,0.00475
medium,machine_learning,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""train"",""fit"",""sklearn"",""model""],""hint_count"":2,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_cpu_training,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Fit a small scikit-learn classifier on a toy generated dataset.,{},953,732,34.857143,context_aware,True,False,True,False,False,,21,,[],0,202607193104,acceptable,"[""training/modeling context detected: fit, .fit(, sklearn, scikit-learn""]",medium,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_small-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_small-r03/ml_sklearn_fit_small/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_small-r03/ml_sklearn_fit_small/workload_stderr.txt""]",0.004762,False,2026-07-19T14:04:38Z,ml_sklearn_fit_small,0.004762
medium,machine_learning,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""train"",""fit"",""sklearn"",""model""],""hint_count"":2,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_cpu_training,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Fit a small scikit-learn classifier on a toy generated dataset.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,[],0,202607193105,acceptable,"[""training/modeling context detected: fit, .fit(, sklearn, scikit-learn""]",medium,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_small-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_small-r04/ml_sklearn_fit_small/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_small-r04/ml_sklearn_fit_small/workload_stderr.txt""]",0.004817,False,2026-07-19T14:04:38Z,ml_sklearn_fit_small,0.004817
medium,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},953,732,36.6,static_manual,True,False,True,False,False,,20,,[],0,202607196101,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r00/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r00/policy_gpu_disallowed/workload_stderr.txt""]",5.1e-05,False,2026-07-19T14:05:24Z,policy_gpu_disallowed,5.1e-05
medium,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},953,732,36.6,static_manual,True,False,True,False,False,,20,,[],0,202607196102,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r01/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r01/policy_gpu_disallowed/workload_stderr.txt""]",4.9e-05,False,2026-07-19T14:05:24Z,policy_gpu_disallowed,4.9e-05
medium,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},953,732,34.857143,static_manual,True,False,True,False,False,,21,,[],0,202607196103,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r02/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r02/policy_gpu_disallowed/workload_stderr.txt""]",5.5e-05,False,2026-07-19T14:05:24Z,policy_gpu_disallowed,5.5e-05
medium,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},953,732,36.6,static_manual,True,False,True,False,False,,20,,[],0,202607196104,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r03/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r03/policy_gpu_disallowed/workload_stderr.txt""]",5.7e-05,False,2026-07-19T14:05:24Z,policy_gpu_disallowed,5.7e-05
medium,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},953,732,36.6,static_manual,True,False,True,False,False,,20,,[],0,202607196105,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r04/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-policy_gpu_disallowed-r04/policy_gpu_disallowed/workload_stderr.txt""]",6e-05,False,2026-07-19T14:05:24Z,policy_gpu_disallowed,6e-05
small,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],-1,202607196101,under,"[""basic/light workload context""]",small,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r00/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r00/policy_gpu_disallowed/workload_stderr.txt""]",5.8e-05,False,2026-07-19T14:05:24Z,policy_gpu_disallowed,5.8e-05
small,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],-1,202607196102,under,"[""basic/light workload context""]",small,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r01/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r01/policy_gpu_disallowed/workload_stderr.txt""]",5e-05,False,2026-07-19T14:05:24Z,policy_gpu_disallowed,5e-05
small,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},366,244,12.2,intent_only,True,False,True,False,False,,20,,[],-1,202607196103,under,"[""basic/light workload context""]",small,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r02/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r02/policy_gpu_disallowed/workload_stderr.txt""]",5.3e-05,False,2026-07-19T14:05:25Z,policy_gpu_disallowed,5.3e-05
small,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},366,244,12.2,intent_only,True,False,True,False,False,,20,,[],-1,202607196104,under,"[""basic/light workload context""]",small,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r03/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r03/policy_gpu_disallowed/workload_stderr.txt""]",5.1e-05,False,2026-07-19T14:05:25Z,policy_gpu_disallowed,5.1e-05
small,policy,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},366,244,12.2,intent_only,True,False,True,False,False,,20,,[],-1,202607196105,under,"[""basic/light workload context""]",small,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r04/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-policy_gpu_disallowed-r04/policy_gpu_disallowed/workload_stderr.txt""]",5.8e-05,False,2026-07-19T14:05:25Z,policy_gpu_disallowed,5.8e-05
medium,policy,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""train"",""fit"",""model"",""torch"",""cuda""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,"[""recommended profile gpu_or_large is disallowed by workload policy"",""applied profile changed from large to medium due to policy""]",0,202607196101,acceptable,"[""GPU/deep-learning context detected: torch, cuda"",""Demo environment has no real GPU, so this maps to Large resources.""]",gpu_or_large,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r00/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r00/policy_gpu_disallowed/workload_stderr.txt""]",4.9e-05,False,2026-07-19T14:05:25Z,policy_gpu_disallowed,4.9e-05
medium,policy,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""train"",""fit"",""model"",""torch"",""cuda""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,"[""recommended profile gpu_or_large is disallowed by workload policy"",""applied profile changed from large to medium due to policy""]",0,202607196102,acceptable,"[""GPU/deep-learning context detected: torch, cuda"",""Demo environment has no real GPU, so this maps to Large resources.""]",gpu_or_large,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r01/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r01/policy_gpu_disallowed/workload_stderr.txt""]",5.4e-05,False,2026-07-19T14:05:25Z,policy_gpu_disallowed,5.4e-05
medium,policy,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""train"",""fit"",""model"",""torch"",""cuda""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,"[""recommended profile gpu_or_large is disallowed by workload policy"",""applied profile changed from large to medium due to policy""]",0,202607196103,acceptable,"[""GPU/deep-learning context detected: torch, cuda"",""Demo environment has no real GPU, so this maps to Large resources.""]",gpu_or_large,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r02/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r02/policy_gpu_disallowed/workload_stderr.txt""]",5.4e-05,False,2026-07-19T14:05:25Z,policy_gpu_disallowed,5.4e-05
medium,policy,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""train"",""fit"",""model"",""torch"",""cuda""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",1000,500,,0.03,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium""]",policy_fallback,"[""gpu_or_large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Just checking a tiny example; please keep the session lightweight.,{},953,732,36.6,context_aware,True,False,True,False,False,,20,,"[""recommended profile gpu_or_large is disallowed by workload policy"",""applied profile changed from large to medium due to policy""]",0,202607196104,acceptable,"[""GPU/deep-learning context detected: torch, cuda"",""Demo environment has no real GPU, so this maps to Large resources.""]",gpu_or_large,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r03/policy_gpu_disallowed/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-policy_gpu_disallowed-r03/policy_gpu_disallowed/workload_stderr.txt""]",5.3e-05,False,2026-07-19T14:05:25Z,policy_gpu_disallowed,5.3e-05
